Ground sensor left,Ground sensor middle,Ground sensor right,proximity sensor 0,proximity sensor 1,proximity sensor 2,proximity sensor 5,proximity sensor 6,proximity sensor 7,velocity left,velocity right
0.7285904456278487,0.31406333116990304,0.3084358117445612,0.06483474407425334,0.06403271721709376,0.0679380256725747,0.07046145313934758,0.06484223933053164,0.06831021747182377,2,1.4
0.7211705019434993,0.30906560845405706,0.3027713360142857,0.061744751397352714,0.05629603695576607,0.0670221934635917,0.06710887273323282,0.0691366384977363,0.0679389440568884,2,1.4
0.7151669486470694,0.3067966479722319,0.3025231864604429,0.07245259490509656,0.06365375373505483,0.06988473976332524,0.06711296046869715,0.071312994493237,0.0628848646310633,2,1.4
0.7033238686995609,0.3017400915014376,0.3112746826975533,0.06573243171238692,0.06663059164575631,0.07542797201226191,0.06902948346315296,0.07159288471007,0.07241873490858967,2,2
0.7043303392158715,0.30185291377459483,0.3021966973221425,0.06835835465263028,0.06777316842902326,0.0664244239818531,0.06135084698704833,0.06675280231701229,0.0729837479756856,2,2
0.6706695220279121,0.3018468029358039,0.3006204061289198,0.06735915730859701,0.06648914204395745,0.06694878966827246,0.06085448232322237,0.0667032468900493,0.06902788678797975,2,1.4
0.6441798017554546,0.3163611767218015,0.31601586316550856,0.0705076591173661,0.0689705864556402,0.07164098208296406,0.06360189397339674,0.06652795674371947,0.07563123849289813,2,1.4
0.7261808251011329,0.3151185876791612,0.328576663559345,0.07063140301837716,0.07002694176696779,0.06334576561301847,0.06960112812317876,0.06129569522969798,0.0657888138335684,2,2
0.7093215647822776,0.3004683882625781,0.29804757394656317,0.06569198910533196,0.0706560475053088,0.05809196201290661,0.07334689495630115,0.071497103600712,0.06710641267869172,2,1.4
0.721193725867516,0.30398379531034825,0.3075049711536596,0.06322667930033483,0.067350620205923,0.071246672848099,0.0684387569915544,0.06481013447868897,0.07097787578526203,2,2
0.750834877519275,0.299977708477184,0.2989914991063063,0.06777168696535404,0.06419135301044773,0.06920896988821797,0.06412851960613698,0.06762314721203248,0.06616316989963474,2,1.4
0.7511951512722255,0.3067207601915078,0.3006750509419564,0.06253094568564367,0.06560137246063553,0.06423016064158218,0.06487301974221579,0.06401674909725796,0.06330180169528046,2,1.4
0.7278177024045608,0.30601565795020635,0.3064886671040028,0.06881334082833966,0.07009581681119756,0.06868249673997438,0.06782640189663165,0.06110606307275764,0.07052757233351589,2,2
0.6725683057950085,0.29913099392412174,0.2995853323055497,0.0644500292650124,0.06847988494715736,0.07243247894195552,0.07098296780409871,0.06331035688223176,0.06274025239637844,2,2
0.7267716488871351,0.3020252423745412,0.2990771267689149,0.06558070426648344,0.06583258856588044,0.06722930776766849,0.06242231817964201,0.0699599184576023,0.06893950300486258,2,1.4
0.7374498758709983,0.3323720702382839,0.3134929794217193,0.06610287083663094,0.07558912269614915,0.06959578310628815,0.06996014874814706,0.06991814019730457,0.06486973621605188,2,1.4
0.7264230179659363,0.3300307018243684,0.3216717081519431,0.07189345474580362,0.0681182819047581,0.058248559176850484,0.06200227108033511,0.06522446688017329,0.07333066130052421,2,1.4
0.7204972712971065,0.3024359314682536,0.31185036492727153,0.06255512599248941,0.06686326960300891,0.07030292868779102,0.06531357526605307,0.06861769208373626,0.06229467299180721,2,2
0.7020230418681125,0.29877211219475064,0.3016075497342329,0.06677777676183692,0.06442805889757393,0.0718959371604506,0.0693708056480975,0.07265574184302338,0.06778800136060256,2,2
0.7435966601954969,0.297835503164076,0.29862086489725403,0.06671182513746171,0.06459724591642353,0.07218310041440204,0.0693317645628427,0.06765633414483378,0.07490933664330512,2,2
0.7298356472267635,0.2996006998164465,0.2975736344602504,0.06467079162080555,0.06964452355135331,0.05981346982869005,0.06839698667998999,0.06925675336996324,0.06945327874321786,2,1.4
0.7258354355769409,0.337151208276287,0.3234804577377478,0.06722336896730369,0.06547453761619605,0.06677160628588945,0.06656617508238577,0.06573584105574949,0.06356572357153506,2,1.4
0.6866085849566682,0.31932047415664166,0.3124568560713481,0.06418905035798535,0.07059181029970063,0.06366591656319964,0.06325247188829879,0.0648805947021074,0.06443814800314732,2,1.4
0.7454983661850143,0.303141933852809,0.3004063500062419,0.06388751106341241,0.06214592013976451,0.06719207135257954,0.06677653159301687,0.07346112803892278,0.0652015556460142,2,1.4
0.736295211302108,0.29924022557405655,0.3012503016109857,0.06594946290336426,0.07085438820024798,0.06501430569018533,0.06625617965312595,0.0685278859748897,0.06903776923967735,2,2
0.7321242982048408,0.30027488667149815,0.29827342547996344,0.06936624842715126,0.06504806600779155,0.0646523722156819,0.0706158134628446,0.0700171370576793,0.0717060141431547,2,1.4
0.7442067158181398,0.3079998078744951,0.3131761016135567,0.062221170499832085,0.067918835751805,0.06719104362865067,0.06748268803516018,0.07004325021392703,0.06779369786256678,2,2
0.7303569703019943,0.3083486236649207,0.29869533836572343,0.06923691376853601,0.06278878000035507,0.06865410669678709,0.06378367694705649,0.07485972836392035,0.06814613842037133,2,1.4
0.7237917932546436,0.3132469055239894,0.3104944003517606,0.0696132775947583,0.06875419524840223,0.06513631347826757,0.0694088128340314,0.0727646610870065,0.06610532352688894,2,1.4
0.708473493908108,0.30357111773006007,0.312762567152169,0.06918572522788724,0.06845516431628848,0.06429670730583739,0.06724252521827723,0.06994150085125264,0.07105253446347115,2,2
0.6304054578149672,0.30007486304761266,0.30205675250275854,0.06855767477026037,0.06748507445132342,0.06974933448021063,0.06773727097780977,0.0688795962673397,0.0652908228038838,2,2
0.7281839735298972,0.29938798879276907,0.29987419910202395,0.06038502959561946,0.0696572456933259,0.07148710521325959,0.07110944960159497,0.0640697116500873,0.06217889913274671,2,2
0.7223516045725615,0.30174929081191226,0.2995030853874423,0.06371976703750105,0.061906742261138084,0.06632992738827206,0.06469269239896491,0.06477284001847809,0.06605797511112649,2,1.4
0.7305755811306186,0.330074308353238,0.32332513668598206,0.0653850920978442,0.06836394343423202,0.06938173164221328,0.06906326150311619,0.07287197360773766,0.06758260108256745,2,1.4
0.7272711619791087,0.3168948809050225,0.31485556907385914,0.0619986111199907,0.06604410267823976,0.06560116388161404,0.0659480345357752,0.06993691479741423,0.06414171950096224,2,1.4
0.7255190640327833,0.29901032146068546,0.32021595210532605,0.0650692599437597,0.06570351135054564,0.0706482685204039,0.06888664116917403,0.0720071978386946,0.06833066329805661,2,2
0.6933460368401434,0.3004144391128873,0.29759624487296144,0.06713863575717782,0.06487131083663385,0.06690477908991667,0.07058822076555325,0.07106848777820984,0.06708554302001951,2,1.4
0.6996508154437187,0.29913309828539353,0.3056281121761671,0.06374134382365328,0.06221424556786889,0.06565645710890143,0.06397466785584673,0.06899457322926986,0.07319515915859703,2,2
0.6699047145465864,0.32219286238219774,0.3240624706974332,0.06067732885884598,0.06809969718031526,0.0684554937390587,0.06718902390263137,0.06884692239906204,0.07258473115995141,2,2
0.6251277185354095,0.30556010361317676,0.30440195085776844,0.07014509562120311,0.06606905200056021,0.07429085672186261,0.07252047201022434,0.06937962960054163,0.06826463388795581,2,1.4
0.46506178942636006,0.31680954680222545,0.3143493459452086,0.07490959412626019,0.058660728800957795,0.0634601954378714,0.07196945411243645,0.06929352208598784,0.07149404243842102,2,1.4
0.3687078246478202,0.31328385167459627,0.31767622737628914,0.07311170640272247,0.07208151561348468,0.06951077401891682,0.07648017226594579,0.06126758851522545,0.06354488496104616,2,2
0.30780991131145957,0.2989401860131109,0.2996424784387725,0.06734316393099962,0.06263531423561355,0.07138783957044455,0.07162252692777292,0.06417741179505594,0.06822503051937932,2,2
0.523742796130024,0.2997018826337645,0.29997273423443105,0.06783310237442718,0.06930436145334759,0.06524916511314251,0.07260277102887613,0.06438553503095718,0.06534620255636407,2,2
0.5249134417142293,0.30177640543158446,0.2993617853720377,0.06759370702957966,0.07200376828341458,0.06630779245486423,0.06206165088133781,0.06403452492794558,0.06318891937025012,2,1.4
0.5246377083375832,0.31969832506098095,0.3183611890662925,0.06940209554644494,0.06298454540147676,0.06139605992452569,0.0690964090896977,0.06541139324059296,0.06377623152436128,2,1.4
0.5040019943661203,0.31054514918463716,0.31232656767082045,0.07041281035980956,0.06289173456580262,0.06972811540981363,0.0688239080998882,0.07092864998733571,0.06367175174893762,2,2
0.4518276833264783,0.29988011006324006,0.29909549451168016,0.06537283955226882,0.07111571766513093,0.06988610074335125,0.06102859074783059,0.0698125961894321,0.07041797734496306,2,1.4
0.3002196001347595,0.300556076137912,0.30165545622924267,0.06366198639276853,0.06972902373751984,0.06376468656476413,0.06676852741590988,0.07148557095442981,0.06998390175304829,1.4,2
0.30032468131434636,0.301318428921703,0.3020315052439067,0.06580231044871362,0.06504791981242943,0.06282291828000744,0.0674289619275618,0.0644786499740601,0.06338677652571192,1.4,2
0.8362170621136354,0.8409657177808483,0.8405976518355158,0.05889512668185592,0.06927001688675019,0.07109819316326478,0.07275844863056023,0.07189432167303846,0.06589048608150355,1.4,2
0.6455837918148972,0.6489073069049353,0.6407358376077068,0.06135353119302679,0.0698331272980764,0.06533383297651572,0.06878820378143172,0.06328438795592842,0.06342266960946912,1.4,2
0.5162997011705943,0.5269131645255783,0.5181711950083412,0.06815500764082111,0.06660973873555463,0.0603387528670366,0.0669959015875068,0.0671129761903214,0.07345421843247843,0.6561606794592241,0.05892973911438748
0.4458225962428533,0.44559239346016866,0.463892620933084,0.0707336362441394,0.06976329198996213,0.0675103607706691,0.06206946648486711,0.06630708791724883,0.06828440776068838,1.404583447305943,1.9439784878850848
0.3955106006636247,0.39006119849752785,0.4151063185750676,0.06598725132236256,0.06981161686957132,0.07083771848343014,0.06702902438839967,0.06397857443854257,0.0627770968956903,0.09504332360415746,0.20277009267728374
0.361830668962694,0.3549477446857849,0.3712097280509799,0.06577056237111917,0.06924433567175825,0.06575628917288054,0.07041759489663002,0.06798643925551187,0.07249250264138178,2,2
0.342422881021462,0.3398615260477346,0.34995173225628967,0.06359491020911424,0.07076433702472498,0.06248480808713583,0.07007303290827403,0.06685697985101849,0.07137169846118785,2,2
0.31953679009861913,0.31927232178527176,0.3228828268175615,0.07164057179342885,0.06700692401750649,0.061604553942704476,0.06493063205367022,0.06493473809872777,0.06984891334879892,2,2
0.3140564767006228,0.30805937413018797,0.31288692151861536,0.06658705531443566,0.06400172385323336,0.06843477205938384,0.06273852068767644,0.06470579087942907,0.06482585171743116,2,2
0.2991939735608905,0.3018658227798931,0.33101761614265024,0.06810623313004513,0.06947435152469841,0.06481653064506779,0.06768694847738888,0.06826566612316678,0.06397709063975364,1.4,2
0.3294758217193222,0.328954632693035,0.33712658991080025,0.06784275555263676,0.0649620656935114,0.06653523061676134,0.06514656801546888,0.06748781510112907,0.07089638077656744,2,2
0.30170579787252466,0.29846347004069307,0.29919747090606713,0.07166891987614185,0.07279515824438434,0.06888363469423107,0.07044373551592953,0.0677424801385245,0.061935876407789615,2,2
0.30083089630266385,0.29846995994967934,0.30302434409211226,0.06780903489616884,0.07558882724563257,0.06868228232622985,0.06908951836223978,0.06469805490636144,0.06268107003666093,2,2
0.3010004559890154,0.3000576547954556,0.30003529386395256,0.06966056359446349,0.0726940375791872,0.06617111906584984,0.06651169494972697,0.07029119634312704,0.06880899272795173,2,1.4
0.4066410138503435,0.32090979573595424,0.32483663179654504,0.06834520883388896,0.06866287926118123,0.058753932598584885,0.056089504058657855,0.07021637712217184,0.06705204824742592,2,2
0.301322707257401,0.2999112847886417,0.2995639835398562,0.0637031167050442,0.06469402976096213,0.06248991501690449,0.06981582691180764,0.06718394327187732,0.06389999329838732,2,1.4
0.32349604298552687,0.3097852180379791,0.3149841862416474,0.06483474407425334,0.06403271721709376,0.0679380256725747,0.07046145313934758,0.06484223933053164,0.06831021747182377,2,2
0.45700305604350183,0.29867916945537737,0.29953090944294986,0.061744751397352714,0.05629603695576607,0.0670221934635917,0.06710887273323282,0.0691366384977363,0.0679389440568884,2,2
0.4418773446680691,0.30130175955970795,0.300514308649192,0.07245259490509656,0.06365375373505483,0.06988473976332524,0.06711296046869715,0.071312994493237,0.0628848646310633,2,1.4
0.690685252532837,0.31255536765109654,0.32726074154715756,0.06573243171238692,0.06663059164575631,0.07542797201226191,0.06902948346315296,0.07159288471007,0.07241873490858967,2,2
0.6357085698760052,0.30185291377459483,0.3021966973221425,0.06835835465263028,0.06777316842902326,0.0664244239818531,0.06135084698704833,0.06675280231701229,0.0729837479756856,2,2
0.49567675828202645,0.3018468029358039,0.3006204061289198,0.06735915730859701,0.06648914204395745,0.06694878966827246,0.06085448232322237,0.0667032468900493,0.06902788678797975,2,1.4
0.6089242982772889,0.31022885096698855,0.32581398516807464,0.0705076591173661,0.0689705864556402,0.07164098208296406,0.06360189397339674,0.06652795674371947,0.07563123849289813,2,2
0.5552249118259996,0.3027454341140893,0.3038974333336333,0.07063140301837716,0.07002694176696779,0.06334576561301847,0.06960112812317876,0.06129569522969798,0.0657888138335684,2,2
0.5233462299911397,0.3004683882625781,0.300162901100607,0.06569198910533196,0.0706560475053088,0.05809196201290661,0.07334689495630115,0.071497103600712,0.06710641267869172,2,1.4
0.7239904884510706,0.3164059302356369,0.3250542463747455,0.06322667930033483,0.067350620205923,0.071246672848099,0.0684387569915544,0.06481013447868897,0.07097787578526203,2,2
0.7016074605630108,0.299977708477184,0.2989914991063063,0.06777168696535404,0.06419135301044773,0.06920896988821797,0.06412851960613698,0.06762314721203248,0.06616316989963474,2,1.4
0.6693057675236925,0.3087916467313571,0.30275971476019603,0.06253094568564367,0.06560137246063553,0.06423016064158218,0.06487301974221579,0.06401674909725796,0.06330180169528046,2,1.4
0.6365254861685774,0.30713268831522533,0.30762046539388643,0.06881334082833966,0.07009581681119756,0.06868249673997438,0.06782640189663165,0.06110606307275764,0.07052757233351589,2,2
0.6724660093027145,0.29913099392412174,0.2995853323055497,0.0644500292650124,0.06847988494715736,0.07243247894195552,0.07098296780409871,0.06331035688223176,0.06274025239637844,2,2
0.6115772267209382,0.3020252423745412,0.2990771267689149,0.06558070426648344,0.06583258856588044,0.06722930776766849,0.06242231817964201,0.0699599184576023,0.06893950300486258,2,1.4
0.6045413439067462,0.31668223813784435,0.3134382046610056,0.06610287083663094,0.07558912269614915,0.06959578310628815,0.06996014874814706,0.06991814019730457,0.06486973621605188,2,1.4
0.7263978960864701,0.3146106118821206,0.3216365976329793,0.07189345474580362,0.0681182819047581,0.058248559176850484,0.06200227108033511,0.06522446688017329,0.07333066130052421,2,2
0.7057544989857841,0.2984966469529131,0.2990649064302285,0.06255512599248941,0.06686326960300891,0.07030292868779102,0.06531357526605307,0.06861769208373626,0.06229467299180721,2,2
0.7076748762668208,0.29877211219475064,0.3016075497342329,0.06677777676183692,0.06442805889757393,0.0718959371604506,0.0693708056480975,0.07265574184302338,0.06778800136060256,2,2
0.6940866427595258,0.297835503164076,0.29862086489725403,0.06671182513746171,0.06459724591642353,0.07218310041440204,0.0693317645628427,0.06765633414483378,0.07490933664330512,2,2
0.7119278960077188,0.30523607029776595,0.2975736344602504,0.06467079162080555,0.06964452355135331,0.05981346982869005,0.06839698667998999,0.06925675336996324,0.06945327874321786,2,1.4
0.710176813761745,0.3345478275473529,0.32609184546181347,0.06722336896730369,0.06547453761619605,0.06677160628588945,0.06656617508238577,0.06573584105574949,0.06356572357153506,2,1.4
0.6622852362028188,0.3153740213799152,0.3138618571840321,0.06418905035798535,0.07059181029970063,0.06366591656319964,0.06325247188829879,0.0648805947021074,0.06443814800314732,2,1.4
0.612705069982125,0.30291052372412997,0.3004063500062419,0.06388751106341241,0.06214592013976451,0.06719207135257954,0.06677653159301687,0.07346112803892278,0.0652015556460142,2,1.4
0.5683438568515362,0.29924022557405655,0.3012503016109857,0.06594946290336426,0.07085438820024798,0.06501430569018533,0.06625617965312595,0.0685278859748897,0.06903776923967735,2,2
0.7324516186021373,0.30027488667149815,0.29827342547996344,0.06936624842715126,0.06504806600779155,0.0646523722156819,0.0706158134628446,0.0700171370576793,0.0717060141431547,2,1.4
0.7432868104297041,0.3234361242904543,0.312751455734332,0.062221170499832085,0.067918835751805,0.06719104362865067,0.06748268803516018,0.07004325021392703,0.06779369786256678,2,1.4
0.7398349925939893,0.306096611479056,0.3071463854350485,0.06923691376853601,0.06278878000035507,0.06865410669678709,0.06378367694705649,0.07485972836392035,0.06814613842037133,2,2
0.6946805530547071,0.3010816313134778,0.30023395909094386,0.0696132775947583,0.06875419524840223,0.06513631347826757,0.0694088128340314,0.0727646610870065,0.06610532352688894,2,1.4
0.6788367258621347,0.30261195798315743,0.3170695725976014,0.06918572522788724,0.06845516431628848,0.06429670730583739,0.06724252521827723,0.06994150085125264,0.07105253446347115,2,2
0.6321563910406802,0.30007486304761266,0.30205675250275854,0.06855767477026037,0.06748507445132342,0.06974933448021063,0.06773727097780977,0.0688795962673397,0.0652908228038838,2,2
0.556713252386639,0.29938798879276907,0.29987419910202395,0.06038502959561946,0.0696572456933259,0.07148710521325959,0.07110944960159497,0.0640697116500873,0.06217889913274671,2,2
0.7223208508598681,0.30174929081191226,0.2995030853874423,0.06371976703750105,0.061906742261138084,0.06632992738827206,0.06469269239896491,0.06477284001847809,0.06605797511112649,2,1.4
0.726449437456333,0.3228058056843736,0.3212611372188272,0.0653850920978442,0.06836394343423202,0.06938173164221328,0.06906326150311619,0.07287197360773766,0.06758260108256745,2,1.4
0.7242408756119326,0.3103742781704731,0.3293532047768236,0.0619986111199907,0.06604410267823976,0.06560116388161404,0.0659480345357752,0.06993691479741423,0.06414171950096224,2,2
0.7153872330370266,0.29901032146068546,0.3020548399132769,0.0650692599437597,0.06570351135054564,0.0706482685204039,0.06888664116917403,0.0720071978386946,0.06833066329805661,2,2
0.6901570574940927,0.3004144391128873,0.29759624487296144,0.06713863575717782,0.06487131083663385,0.06690477908991667,0.07058822076555325,0.07106848777820984,0.06708554302001951,2,1.4
0.6896451571805644,0.3097343516137878,0.31564996894069347,0.06374134382365328,0.06221424556786889,0.06565645710890143,0.06397466785584673,0.06899457322926986,0.07319515915859703,2,2
0.6115059089145062,0.30059015474898226,0.29913842457501294,0.06067732885884598,0.06809969718031526,0.0684554937390587,0.06718902390263137,0.06884692239906204,0.07258473115995141,2,1.4
0.5557884540662215,0.31158328285221104,0.3050641841642403,0.07014509562120311,0.06606905200056021,0.07429085672186261,0.07252047201022434,0.06937962960054163,0.06826463388795581,2,1.4
0.4579769315845888,0.3078646300111468,0.3161072700417579,0.07490959412626019,0.058660728800957795,0.0634601954378714,0.07196945411243645,0.06929352208598784,0.07149404243842102,2,2
0.3078894114284205,0.3000382560698186,0.3009093483507615,0.07311170640272247,0.07208151561348468,0.06951077401891682,0.07648017226594579,0.06126758851522545,0.06354488496104616,2,2
0.5253009384790791,0.2989401860131109,0.2996424784387725,0.06734316393099962,0.06263531423561355,0.07138783957044455,0.07162252692777292,0.06417741179505594,0.06822503051937932,2,2
0.5287904778842396,0.2997018826337645,0.29997273423443105,0.06783310237442718,0.06930436145334759,0.06524916511314251,0.07260277102887613,0.06438553503095718,0.06534620255636407,2,2
0.5234084439525013,0.30177640543158446,0.2993617853720377,0.06759370702957966,0.07200376828341458,0.06630779245486423,0.06206165088133781,0.06403452492794558,0.06318891937025012,2,1.4
0.5302662226926457,0.32770832278901074,0.3263912768961538,0.06940209554644494,0.06298454540147676,0.06139605992452569,0.0690964090896977,0.06541139324059296,0.06377623152436128,2,1.4
0.48961495029351787,0.31496428505722573,0.3167997312012376,0.07041281035980956,0.06289173456580262,0.06972811540981363,0.0688239080998882,0.07092864998733571,0.06367175174893762,2,2
0.4247909586812608,0.29988011006324006,0.29909549451168016,0.06537283955226882,0.07111571766513093,0.06988610074335125,0.06102859074783059,0.0698125961894321,0.07041797734496306,2,1.4
0.41863031281556023,0.302704494806889,0.3002259820785963,0.06551759605725313,0.07257844989940637,0.06146208277496871,0.06500690126859911,0.07046963490511911,0.06322608483690982,2,1.4
0.3699587737393257,0.3038336508231601,0.2999073335238908,0.06724439667963066,0.06568486105137895,0.06705185592240369,0.06673218105373264,0.07017436453508148,0.06893079260134338,2,1.4
0.3313711005707076,0.29697977401191555,0.3015465462676897,0.06871556553218683,0.07447003400056104,0.06281108483129669,0.06482864241873768,0.07328464949768174,0.0691380421088716,2,2
0.2977627447952477,0.29911296514437874,0.2995377298349348,0.06846561943575809,0.06627319749358601,0.06151960268930723,0.06725049397686725,0.06640422134923155,0.0648371858556555,1.4,2
0.31415833267567433,0.30245480238497807,0.29941421440126514,0.06682664848234887,0.05981643455012762,0.06717555923051205,0.06867016725694705,0.0671987952486582,0.0660416386950597,2,1.4
0.3098109812883984,0.3033040733327826,0.29980768763493787,0.0693950587500738,0.06376331192728715,0.06833592167011283,0.06441824439819462,0.07019576620886389,0.0667096040675395,2,1.4
0.30076816877694923,0.30050946037300996,0.299636518459312,0.06529998339192213,0.06833011186604054,0.07023609219302186,0.07532511601622081,0.0651584374162885,0.060997507311106036,2,1.4
0.3038145830866033,0.2992912850599726,0.30142644341800406,0.06640066326001418,0.0684099494354058,0.06573612604090287,0.06715057493708784,0.06402659310669175,0.07053575778830758,2,2
0.29860886663953606,0.299694038879056,0.2980966209335448,0.0650977764951697,0.0748258785798047,0.06611190292258647,0.06549650830737123,0.06587105382861003,0.06466583730684063,2,1.4
0.3246189315732666,0.30376738823191424,0.30048910720213634,0.06484187845917491,0.06006796902205669,0.06821324659394312,0.07270686718193173,0.06830044750423152,0.0697570883024058,2,1.4
0.3278913672176003,0.3252753700285611,0.3227229382164519,0.06941876177314019,0.06548021705746748,0.06647688568525373,0.07327608181111692,0.06700004698060602,0.0643469049769392,2,1.4
0.3253022288835407,0.30880757018801414,0.31344872025103415,0.06792269862095983,0.06595499497900997,0.06663914643099761,0.06665950996886215,0.07371508445252802,0.07183089341975815,2,2
0.29856694710005205,0.30066559838791074,0.3015337772304527,0.06597491308866536,0.07085755843082646,0.0653598557886523,0.06294466534553095,0.05991783643417925,0.0583717127788564,1.4,2
0.31583848447915136,0.30247944884619665,0.32642358833201923,0.0675773850227598,0.06970082661659428,0.06494964884891438,0.06963647417204123,0.07191467898128648,0.06678613419960802,2,2
0.328949269467736,0.32334555455677283,0.343660286314136,0.06908798602381436,0.06444928113486306,0.06253824729601698,0.06758880028958869,0.06949623303943518,0.06959050710449967,2,2
0.3255104897683755,0.3073252196608171,0.3167414028900231,0.06986724649909103,0.06754687418610669,0.05866625780475143,0.06624455109181038,0.06947606224643652,0.06840549542513494,2,2
0.29926797876340366,0.2999817428083207,0.3010516240138157,0.06721509069786832,0.06909853496597163,0.07249420852832844,0.06594483984202369,0.06548564053910501,0.06295251480617767,1.4,2
0.30846525612446357,0.30367126867574595,0.30133162735312186,0.06308920946923034,0.067767445496516,0.06570006848804076,0.07028769517824662,0.0664563778849599,0.06909143192493925,2,1.4
0.3191752305434129,0.3199451970942636,0.3134762309899733,0.05666975668835652,0.06680685263838082,0.06276169363270885,0.06369425423627435,0.0632304668462436,0.06407692838253212,2,1.4
0.3192181117057264,0.3133180022707867,0.30548055195670315,0.06850067333264849,0.0688351037887729,0.0633565880883001,0.06834987018566532,0.06681890620690599,0.0694398270972796,2,1.4
0.30590335261455515,0.3000229363354789,0.30032829116527704,0.06527435478341966,0.06297419010972785,0.07344048272649503,0.06771899588400868,0.0692754484160511,0.06666737874674016,2,2
0.3002385638067948,0.2999764365680666,0.29940564075769216,0.07035950346948742,0.06451092153275105,0.06549765204237659,0.07156328128438631,0.0685877546219362,0.06484372752381919,2,1.4
0.3091237412549993,0.3021336740571129,0.30020591203217006,0.06648563709418726,0.060166903201356724,0.06516209218387053,0.06402064417006705,0.06822472649717405,0.07050497312533947,2,1.4
0.3334693836934449,0.33707974679454183,0.5440725290597248,0.0633081299267257,0.06950756103925954,0.06628234164215484,0.06913488574235502,0.0664180539670615,0.08067202432846632,1.4,2
0.3189004924171578,0.31747587018193835,0.5350272774867321,0.08913960429776013,0.06908367442333509,0.0652803439790888,0.0670393807980165,0.06242388425151373,0.10378128374963272,2,2
0.2980026655070475,0.3028598870808134,0.31809102008698514,0.10868630759734442,0.06810682800127389,0.07496762191135638,0.0715151520018162,0.06655801726647494,0.11747365047344056,1.4,2
0.3153834121689106,0.31694593949780775,0.3796719219900867,0.1310467764036965,0.06938584797511163,0.06620224930059854,0.06649548936308365,0.0678809060972446,0.14148735221596753,1.4,2
0.34062722817874747,0.3329424478508828,0.4650365330262619,0.18675672519749767,0.060559680601489356,0.06335419002122879,0.06473278012017289,0.0655568915085403,0.18949923599156587,3.14,-3.14
