Ground sensor left,Ground sensor middle,Ground sensor right,proximity sensor 0,proximity sensor 1,proximity sensor 2,proximity sensor 5,proximity sensor 6,proximity sensor 7,velocity left,velocity right,forward fitness,follow line fitness, avoid collision fitness, spinning fitness,combined fitness
0.35105877665540586,0.32883734048668256,0.2650153865372873,0.07005729070055941,0.06667141028511245,0.0696309319082377,0.06458320877662303,0.06677932470941328,0.06448347973272546,2.0,1.4,23.8,43.49846134627127,1.0,100.0,77.99907680776276
0.35105877665540586,0.32883734048668256,0.2650153865372873,0.07005729070055941,0.06667141028511245,0.0696309319082377,0.06458320877662303,0.06677932470941328,0.06448347973272546,2.0,1.4,23.8,43.49846134627127,1.0,100.0,77.99907680776276
0.42447045307201176,0.2774894241484228,0.31603250971252855,0.06804233561302377,0.06882077567824021,0.06786884159411363,0.06933921774070198,0.06940571339342438,0.06122563325121478,2.0,2.0,28.0,42.25105758515772,1.0,100.0,79.35063455109463
0.42447045307201176,0.2774894241484228,0.31603250971252855,0.06804233561302377,0.06882077567824021,0.06786884159411363,0.06933921774070198,0.06940571339342438,0.06122563325121478,2.0,2.0,28.0,42.25105758515772,1.0,100.0,79.35063455109463
0.45741990731307847,0.2980147987136576,0.3282201832060532,0.06319566485592548,0.06712849791739899,0.07024193486913655,0.06998664712066685,0.06538417195176446,0.06657323186506889,2.0,2.0,28.0,40.198520128634236,1.0,100.0,78.11911207718055
0.45741990731307847,0.2980147987136576,0.3282201832060532,0.06319566485592548,0.06712849791739899,0.07024193486913655,0.06998664712066685,0.06538417195176446,0.06657323186506889,2.0,2.0,28.0,40.198520128634236,1.0,100.0,78.11911207718055
0.32497420799516236,0.27366671172448903,0.34948146203189323,0.06804061309471618,0.06932842248668443,0.0692661994580082,0.065461775679419,0.06450987341279606,0.06799286944240929,2.0,2.0,28.0,42.63332882755109,1.0,100.0,79.57999729653065
0.32497420799516236,0.27366671172448903,0.34948146203189323,0.06804061309471618,0.06932842248668443,0.0692661994580082,0.065461775679419,0.06450987341279606,0.06799286944240929,2.0,2.0,28.0,42.63332882755109,1.0,100.0,79.57999729653065
0.34459053466854384,0.29960656002767844,0.24922470331936275,0.06334167059933046,0.07093834126537474,0.0703711499789775,0.07463397367740804,0.061788404078159755,0.06779856656833444,2.0,1.4,23.8,45.07752966806372,1.0,100.0,78.94651780083822
0.34459053466854384,0.29960656002767844,0.24922470331936275,0.06334167059933046,0.07093834126537474,0.0703711499789775,0.07463397367740804,0.061788404078159755,0.06779856656833444,2.0,1.4,23.8,45.07752966806372,1.0,100.0,78.94651780083822
0.31253525142393856,0.3488285021468787,0.3154446988270465,0.06502724645805949,0.062041909560816885,0.06580657817688133,0.06606597459685169,0.06306398310131961,0.06692271329489378,1.4,2.0,23.8,38.74647485760614,1.0,100.0,75.14788491456369
0.31253525142393856,0.3488285021468787,0.3154446988270465,0.06502724645805949,0.062041909560816885,0.06580657817688133,0.06606597459685169,0.06306398310131961,0.06692271329489378,1.4,2.0,23.8,38.74647485760614,1.0,100.0,75.14788491456369
0.33286905490876095,0.3396584946815808,0.2902976715670641,0.06856029224860538,0.06997479700428423,0.06619735342913322,0.06858668419297163,0.06884314561306606,0.06421316347195458,2.0,1.4,23.8,40.97023284329359,1.0,100.0,76.48213970597615
0.33286905490876095,0.3396584946815808,0.2902976715670641,0.06856029224860538,0.06997479700428423,0.06619735342913322,0.06858668419297163,0.06884314561306606,0.06421316347195458,2.0,1.4,23.8,40.97023284329359,1.0,100.0,76.48213970597615
0.2857091755190537,0.2812937799373946,0.2887131884033305,0.07456881999218126,0.06547361467491972,0.06910075339723282,0.07025085500004082,0.06338635153993394,0.06453210461653562,2.0,2.0,28.0,41.87062200626054,1.0,100.0,79.12237320375633
0.2857091755190537,0.2812937799373946,0.2887131884033305,0.07456881999218126,0.06547361467491972,0.06910075339723282,0.07025085500004082,0.06338635153993394,0.06453210461653562,2.0,2.0,28.0,41.87062200626054,1.0,100.0,79.12237320375633
0.33011892346899613,0.3532738140189693,0.31256691419761823,0.07165263951393538,0.07060282489411265,0.06814618110928346,0.0650508249308418,0.07391365856617148,0.07033917898744557,2.0,1.4,23.8,38.74330858023817,1.0,100.0,75.1459851481429
0.33011892346899613,0.3532738140189693,0.31256691419761823,0.07165263951393538,0.07060282489411265,0.06814618110928346,0.0650508249308418,0.07391365856617148,0.07033917898744557,2.0,1.4,23.8,38.74330858023817,1.0,100.0,75.1459851481429
0.3031009132457567,0.3521193610299658,0.2695655965201746,0.06991999510254701,0.06893888262451078,0.06789326489257881,0.062085970133838445,0.06315369093650836,0.06617720697605621,2.0,1.4,23.8,43.04344034798254,1.0,100.0,77.72606420878952
0.3031009132457567,0.3521193610299658,0.2695655965201746,0.06991999510254701,0.06893888262451078,0.06789326489257881,0.062085970133838445,0.06315369093650836,0.06617720697605621,2.0,1.4,23.8,43.04344034798254,1.0,100.0,77.72606420878952
0.30080110402066146,0.3552994362548976,0.5721373036116669,0.06612413919456558,0.06970680470407392,0.06992224003640535,0.06843615104717261,0.06751975400009054,0.05548018071796132,1.4,2.0,23.8,39.91988959793385,1.0,100.0,75.85193375876031
0.30080110402066146,0.3552994362548976,0.5721373036116669,0.06612413919456558,0.06970680470407392,0.06992224003640535,0.06843615104717261,0.06751975400009054,0.05548018071796132,1.4,2.0,23.8,39.91988959793385,1.0,100.0,75.85193375876031
0.29830456554006046,0.3104660636567154,0.48814591967903775,0.06526299407580519,0.07549347748863933,0.06445849000990612,0.06573265766414936,0.06710816550696978,0.06885861841860619,1.4,2.0,23.8,40.16954344599395,1.0,100.0,76.00172606759637
0.29830456554006046,0.3104660636567154,0.48814591967903775,0.06526299407580519,0.07549347748863933,0.06445849000990612,0.06573265766414936,0.06710816550696978,0.06885861841860619,1.4,2.0,23.8,40.16954344599395,1.0,100.0,76.00172606759637
0.25253907137477494,0.30713025696371304,0.36772276076179655,0.06799816247095937,0.0683317693899312,0.06927434121370983,0.06613876177669688,0.07064065431971477,0.06785410942052943,1.4,2.0,23.8,44.7460928625225,1.0,100.0,78.74765571751351
0.25253907137477494,0.30713025696371304,0.36772276076179655,0.06799816247095937,0.0683317693899312,0.06927434121370983,0.06613876177669688,0.07064065431971477,0.06785410942052943,1.4,2.0,23.8,44.7460928625225,1.0,100.0,78.74765571751351
0.2636878684422334,0.32292598740528916,0.3016492549227742,0.06791176839781886,0.06465649617536777,0.0632253655774757,0.0722601378506862,0.06447523035710978,0.070671038052568,1.4,2.0,23.8,43.631213155776656,1.0,100.0,78.078727893466
0.2636878684422334,0.32292598740528916,0.3016492549227742,0.06791176839781886,0.06465649617536777,0.0632253655774757,0.0722601378506862,0.06447523035710978,0.070671038052568,1.4,2.0,23.8,43.631213155776656,1.0,100.0,78.078727893466
0.2945320634646182,0.31829068819123335,0.32925925552020074,0.06884675332867299,0.0727696924380638,0.06788893693136236,0.06887455327887773,0.06777184529595229,0.06745159726038644,1.4,2.0,23.8,40.546793653538174,1.0,100.0,76.2280761921229
0.2945320634646182,0.31829068819123335,0.32925925552020074,0.06884675332867299,0.0727696924380638,0.06788893693136236,0.06887455327887773,0.06777184529595229,0.06745159726038644,1.4,2.0,23.8,40.546793653538174,1.0,100.0,76.2280761921229
0.3404825035702685,0.338078240870004,0.2504233035746304,0.06989227936634801,0.06882339770059277,0.06052161495292378,0.07092337631402204,0.06633043091006524,0.06797937937146124,2.0,1.4,23.8,44.957669642536956,1.0,100.0,78.87460178552217
0.3404825035702685,0.338078240870004,0.2504233035746304,0.06989227936634801,0.06882339770059277,0.06052161495292378,0.07092337631402204,0.06633043091006524,0.06797937937146124,2.0,1.4,23.8,44.957669642536956,1.0,100.0,78.87460178552217
0.3881454154600787,0.29530751855498333,0.2612287686066887,0.060080956215118594,0.0727356551759096,0.06701702847721235,0.06582096121158588,0.06958905453681588,0.06628980424743817,2.0,1.4,23.8,43.877123139331125,1.0,100.0,78.22627388359868
0.3881454154600787,0.29530751855498333,0.2612287686066887,0.060080956215118594,0.0727356551759096,0.06701702847721235,0.06582096121158588,0.06958905453681588,0.06628980424743817,2.0,1.4,23.8,43.877123139331125,1.0,100.0,78.22627388359868
0.2817351701958611,0.2970281887527043,0.31816630280964253,0.07093581901349866,0.0682667072794403,0.06602853163818921,0.06440803472512577,0.06695787948626498,0.06668432850995033,1.4,2.0,23.8,41.826482980413886,1.0,100.0,76.99588978824833
0.2817351701958611,0.2970281887527043,0.31816630280964253,0.07093581901349866,0.0682667072794403,0.06602853163818921,0.06440803472512577,0.06695787948626498,0.06668432850995033,1.4,2.0,23.8,41.826482980413886,1.0,100.0,76.99588978824833
0.2660998682692509,0.27410562095660396,0.28100774985610283,0.06752608147834824,0.07158599368834363,0.07015813660045417,0.0773531150082092,0.07008056250809139,0.06388283973705289,1.4,2.0,23.8,43.390013173074905,1.0,100.0,77.93400790384494
0.2660998682692509,0.27410562095660396,0.28100774985610283,0.06752608147834824,0.07158599368834363,0.07015813660045417,0.0773531150082092,0.07008056250809139,0.06388283973705289,1.4,2.0,23.8,43.390013173074905,1.0,100.0,77.93400790384494
0.3025538215487247,0.24034764533884193,0.3111476134928841,0.06937153723816643,0.07139873450368124,0.06525448943352477,0.06715236478386798,0.06878297152931495,0.06654556891054193,2.0,2.0,28.0,45.96523546611581,1.0,100.0,81.57914127966949
0.3025538215487247,0.24034764533884193,0.3111476134928841,0.06937153723816643,0.07139873450368124,0.06525448943352477,0.06715236478386798,0.06878297152931495,0.06654556891054193,2.0,2.0,28.0,45.96523546611581,1.0,100.0,81.57914127966949
0.31820759055749037,0.30853802389614465,0.2741135440298986,0.06867024122208709,0.06710734519693987,0.06932576300991893,0.06331674389575054,0.06285117843626703,0.06185867716410447,2.0,1.4,23.8,42.588645597010135,1.0,100.0,77.45318735820608
0.31820759055749037,0.30853802389614465,0.2741135440298986,0.06867024122208709,0.06710734519693987,0.06932576300991893,0.06331674389575054,0.06285117843626703,0.06185867716410447,2.0,1.4,23.8,42.588645597010135,1.0,100.0,77.45318735820608
0.2878122290418047,0.3289464147426343,0.27132672569579713,0.06488078947643947,0.06544297560913614,0.06867519763481321,0.07049164821097417,0.06525579778784267,0.06322099614550823,2.0,1.4,23.8,42.86732743042028,1.0,100.0,77.62039645825217
0.2878122290418047,0.3289464147426343,0.27132672569579713,0.06488078947643947,0.06544297560913614,0.06867519763481321,0.07049164821097417,0.06525579778784267,0.06322099614550823,2.0,1.4,23.8,42.86732743042028,1.0,100.0,77.62039645825217
0.3567641874380704,0.3125785855581054,0.2972175205546026,0.06798902660991177,0.0622026987159696,0.07085658737101695,0.06500951428147334,0.06941785356674955,0.0631723168754982,2.0,1.4,23.8,40.278247944539736,1.0,100.0,76.06694876672384
0.3567641874380704,0.3125785855581054,0.2972175205546026,0.06798902660991177,0.0622026987159696,0.07085658737101695,0.06500951428147334,0.06941785356674955,0.0631723168754982,2.0,1.4,23.8,40.278247944539736,1.0,100.0,76.06694876672384
0.35154754997366233,0.3054915058615346,0.7634219378129317,0.06774162341553253,0.07168975463164382,0.06973214414032015,0.07297095827174331,0.06588606043078839,0.07027826205878947,2.0,2.0,28.0,39.450849413846534,1.0,100.0,77.67050964830793
0.35154754997366233,0.3054915058615346,0.7634219378129317,0.06774162341553253,0.07168975463164382,0.06973214414032015,0.07297095827174331,0.06588606043078839,0.07027826205878947,2.0,2.0,28.0,39.450849413846534,1.0,100.0,77.67050964830793
0.2682511374404585,0.30048303429949025,0.8215015439726143,0.06962802173990267,0.0673392555032707,0.06695027384451713,0.06726252439435884,0.0651114480997637,0.07029521064618507,1.4,2.0,23.8,43.17488625595415,1.0,100.0,77.80493175357249
0.2682511374404585,0.30048303429949025,0.8215015439726143,0.06962802173990267,0.0673392555032707,0.06695027384451713,0.06726252439435884,0.0651114480997637,0.07029521064618507,1.4,2.0,23.8,43.17488625595415,1.0,100.0,77.80493175357249
0.3037597664851198,0.34742896991524747,0.7827473490744015,0.068808524715578,0.06974143714779639,0.06539921855562109,0.06631906967103522,0.06672616584288918,0.0682209572279167,1.4,2.0,23.8,39.62402335148801,1.0,100.0,75.6744140108928
0.3037597664851198,0.34742896991524747,0.7827473490744015,0.068808524715578,0.06974143714779639,0.06539921855562109,0.06631906967103522,0.06672616584288918,0.0682209572279167,1.4,2.0,23.8,39.62402335148801,1.0,100.0,75.6744140108928
0.3222164993104789,0.2969071738752449,0.6888566561581501,0.06872912498417093,0.07052722277210102,0.06473451181729847,0.06379527085328077,0.06685646108483342,0.07258286668915322,2.0,2.0,28.0,40.309282612475506,1.0,100.0,78.1855695674853
0.3222164993104789,0.2969071738752449,0.6888566561581501,0.06872912498417093,0.07052722277210102,0.06473451181729847,0.06379527085328077,0.06685646108483342,0.07258286668915322,2.0,2.0,28.0,40.309282612475506,1.0,100.0,78.1855695674853
0.2820786504858377,0.32187067704397254,0.7448556957200076,0.0675661295723086,0.06376405440777838,0.06774592273495186,0.06843093536788326,0.06954329110776385,0.0702658216132085,1.4,2.0,23.8,41.79213495141623,1.0,100.0,76.97528097084974
0.2820786504858377,0.32187067704397254,0.7448556957200076,0.0675661295723086,0.06376405440777838,0.06774592273495186,0.06843093536788326,0.06954329110776385,0.0702658216132085,1.4,2.0,23.8,41.79213495141623,1.0,100.0,76.97528097084974
0.3148162818664128,0.30338410826100337,0.7938787972005558,0.06987157670434542,0.07153000990169213,0.07151073914674519,0.07006785710965341,0.06626712105288786,0.06365243860637369,2.0,2.0,28.0,39.66158917389966,1.0,100.0,77.7969535043398
0.3148162818664128,0.30338410826100337,0.7938787972005558,0.06987157670434542,0.07153000990169213,0.07151073914674519,0.07006785710965341,0.06626712105288786,0.06365243860637369,2.0,2.0,28.0,39.66158917389966,1.0,100.0,77.7969535043398
0.25229913801343884,0.3432424797168037,0.7514383083626783,0.07579197702765195,0.06618577973629067,0.06825453613639776,0.06636875205205343,0.06422577399224799,0.061913559178646264,1.4,2.0,23.8,44.77008619865611,1.0,100.0,78.76205171919366
0.25229913801343884,0.3432424797168037,0.7514383083626783,0.07579197702765195,0.06618577973629067,0.06825453613639776,0.06636875205205343,0.06422577399224799,0.061913559178646264,1.4,2.0,23.8,44.77008619865611,1.0,100.0,78.76205171919366
0.33710222293862047,0.2602220528583996,0.7531430889407646,0.06832688096191085,0.06660109180913087,0.06647235618461468,0.07006597888715954,0.06891474704789015,0.06654373813320276,2.0,2.0,28.0,43.977794714160034,1.0,100.0,80.38667682849602
0.33710222293862047,0.2602220528583996,0.7531430889407646,0.06832688096191085,0.06660109180913087,0.06647235618461468,0.07006597888715954,0.06891474704789015,0.06654373813320276,2.0,2.0,28.0,43.977794714160034,1.0,100.0,80.38667682849602
0.2991878748593065,0.26490182721081523,0.6072184824735647,0.06761405864402686,0.06463199140992339,0.061661474421113985,0.062215803402352755,0.06785065136287134,0.06777704485627126,2.0,2.0,28.0,43.509817278918476,1.0,100.0,80.10589036735108
0.2991878748593065,0.26490182721081523,0.6072184824735647,0.06761405864402686,0.06463199140992339,0.061661474421113985,0.062215803402352755,0.06785065136287134,0.06777704485627126,2.0,2.0,28.0,43.509817278918476,1.0,100.0,80.10589036735108
0.2557252541051506,0.35559698393911304,0.8875453548290662,0.06466298313492651,0.06768524471077227,0.06703597452622825,0.061154425688251364,0.06978890246074522,0.06404047895489631,1.4,2.0,23.8,44.42747458948493,1.0,100.0,78.55648475369097
0.2557252541051506,0.35559698393911304,0.8875453548290662,0.06466298313492651,0.06768524471077227,0.06703597452622825,0.061154425688251364,0.06978890246074522,0.06404047895489631,1.4,2.0,23.8,44.42747458948493,1.0,100.0,78.55648475369097
0.3160641597611068,0.31043108958727755,0.6555762844934654,0.069907951488855,0.066420121766501,0.07270213032240076,0.06491701867550358,0.06714368210455159,0.05841973540827676,2.0,2.0,28.0,38.95689104127224,1.0,100.0,77.37413462476334
0.3160641597611068,0.31043108958727755,0.6555762844934654,0.069907951488855,0.066420121766501,0.07270213032240076,0.06491701867550358,0.06714368210455159,0.05841973540827676,2.0,2.0,28.0,38.95689104127224,1.0,100.0,77.37413462476334
0.31310560294780326,0.2778427955545748,0.6842402435762601,0.061969641511421925,0.07112966152481395,0.06839679317974592,0.06465775402733595,0.06922759681087037,0.0652971549194574,2.0,2.0,28.0,42.21572044454251,1.0,100.0,79.3294322667255
0.31310560294780326,0.2778427955545748,0.6842402435762601,0.061969641511421925,0.07112966152481395,0.06839679317974592,0.06465775402733595,0.06922759681087037,0.0652971549194574,2.0,2.0,28.0,42.21572044454251,1.0,100.0,79.3294322667255
0.3356160880756002,0.3242922761444278,0.7901083617290496,0.0682855828172053,0.0701787189975079,0.06334669431338903,0.06877149198148169,0.06582805030742446,0.06599887439042923,2.0,2.0,28.0,37.57077238555722,1.0,100.0,76.54246343133433
0.3356160880756002,0.3242922761444278,0.7901083617290496,0.0682855828172053,0.0701787189975079,0.06334669431338903,0.06877149198148169,0.06582805030742446,0.06599887439042923,2.0,2.0,28.0,37.57077238555722,1.0,100.0,76.54246343133433
0.3198673101956921,0.2952145778504299,0.6706319340184737,0.06903725847138582,0.06741159202440372,0.0687942333193227,0.06494604921663498,0.063184778396468,0.0664667725134255,2.0,2.0,28.0,40.478542214957,1.0,100.0,78.2871253289742
0.3198673101956921,0.2952145778504299,0.6706319340184737,0.06903725847138582,0.06741159202440372,0.0687942333193227,0.06494604921663498,0.063184778396468,0.0664667725134255,2.0,2.0,28.0,40.478542214957,1.0,100.0,78.2871253289742
0.3225073016864767,0.3365328503039614,0.6281053440671138,0.06620187826253947,0.06890929865846326,0.06164260003587606,0.06797141918866909,0.06892774279994714,0.06584781529725292,1.4,2.0,23.8,37.74926983135233,1.0,100.0,74.54956189881139
0.3225073016864767,0.3365328503039614,0.6281053440671138,0.06620187826253947,0.06890929865846326,0.06164260003587606,0.06797141918866909,0.06892774279994714,0.06584781529725292,1.4,2.0,23.8,37.74926983135233,1.0,100.0,74.54956189881139
0.3642479708403517,0.3095685150827934,0.6885285252413439,0.06828783964989683,0.06559069785934495,0.07067881235904161,0.07158713338777913,0.06363460506224808,0.06725645341521747,2.0,2.0,28.0,39.04314849172065,1.0,100.0,77.42588909503239
0.3642479708403517,0.3095685150827934,0.6885285252413439,0.06828783964989683,0.06559069785934495,0.07067881235904161,0.07158713338777913,0.06363460506224808,0.06725645341521747,2.0,2.0,28.0,39.04314849172065,1.0,100.0,77.42588909503239
0.3208208189490978,0.2999176805896827,0.8948536248912642,0.07019475835298439,0.06807994669498948,0.06916847730078171,0.069082987872439,0.06898492424510382,0.06660464817503024,2.0,2.0,28.0,40.008231941031724,1.0,100.0,78.00493916461903
0.3208208189490978,0.2999176805896827,0.8948536248912642,0.07019475835298439,0.06807994669498948,0.06916847730078171,0.069082987872439,0.06898492424510382,0.06660464817503024,2.0,2.0,28.0,40.008231941031724,1.0,100.0,78.00493916461903
0.2927259929162136,0.23238421139451934,0.7885459658458354,0.07246597516207567,0.06119326731467347,0.0697964367751163,0.06631188077309906,0.0661384554147166,0.0640690838678742,2.0,2.0,28.0,46.761578860548056,1.0,100.0,82.05694731632883
0.2927259929162136,0.23238421139451934,0.7885459658458354,0.07246597516207567,0.06119326731467347,0.0697964367751163,0.06631188077309906,0.0661384554147166,0.0640690838678742,2.0,2.0,28.0,46.761578860548056,1.0,100.0,82.05694731632883
0.27098828084146553,0.2884474002724595,0.7771696290739558,0.05951880851809109,0.07132255044326084,0.058881610723788516,0.06592294229444469,0.06839915348337104,0.07237333066907937,1.4,2.0,23.8,42.90117191585344,1.0,100.0,77.64070314951206
0.27098828084146553,0.2884474002724595,0.7771696290739558,0.05951880851809109,0.07132255044326084,0.058881610723788516,0.06592294229444469,0.06839915348337104,0.07237333066907937,1.4,2.0,23.8,42.90117191585344,1.0,100.0,77.64070314951206
0.24521146058894105,0.3003771189981731,0.7363750748842751,0.06658235938322055,0.06363450162915052,0.07073328781545721,0.06649737643360512,0.06350317519636854,0.07334825699891385,1.4,2.0,23.8,45.47885394110589,1.0,100.0,79.18731236466354
0.24521146058894105,0.3003771189981731,0.7363750748842751,0.06658235938322055,0.06363450162915052,0.07073328781545721,0.06649737643360512,0.06350317519636854,0.07334825699891385,1.4,2.0,23.8,45.47885394110589,1.0,100.0,79.18731236466354
0.3260526736358732,0.32080960282712556,0.716726477857638,0.06714920882322738,0.0749187350609549,0.06882650566318804,0.06341558241462626,0.06803399384302844,0.06961411188187884,2.0,2.0,28.0,37.91903971728744,1.0,100.0,76.75142383037246
0.3260526736358732,0.32080960282712556,0.716726477857638,0.06714920882322738,0.0749187350609549,0.06882650566318804,0.06341558241462626,0.06803399384302844,0.06961411188187884,2.0,2.0,28.0,37.91903971728744,1.0,100.0,76.75142383037246
0.33495453997179414,0.2881629248580322,0.8615129479728068,0.06965795432603425,0.06644762256922403,0.07111340576543972,0.06345679921091607,0.07309925999416689,0.07115805863318139,2.0,2.0,28.0,41.183707514196776,1.0,100.0,78.71022450851807
0.33495453997179414,0.2881629248580322,0.8615129479728068,0.06965795432603425,0.06644762256922403,0.07111340576543972,0.06345679921091607,0.07309925999416689,0.07115805863318139,2.0,2.0,28.0,41.183707514196776,1.0,100.0,78.71022450851807
0.3022794714018474,0.34457438931004314,0.8437029130883631,0.06884863785065927,0.06833284052973473,0.06316556535744615,0.06450166068709236,0.06615679017794111,0.06613858551681807,1.4,2.0,23.8,39.772052859815254,1.0,100.0,75.76323171588916
0.3022794714018474,0.34457438931004314,0.8437029130883631,0.06884863785065927,0.06833284052973473,0.06316556535744615,0.06450166068709236,0.06615679017794111,0.06613858551681807,1.4,2.0,23.8,39.772052859815254,1.0,100.0,75.76323171588916
0.3142816774831401,0.3187203816867877,0.8209867622984313,0.06867056535372652,0.06478491604928653,0.0682568263043486,0.07670252717031284,0.06584584472405713,0.06441348543819347,1.4,2.0,23.8,38.57183225168598,1.0,100.0,75.04309935101159
0.3142816774831401,0.3187203816867877,0.8209867622984313,0.06867056535372652,0.06478491604928653,0.0682568263043486,0.07670252717031284,0.06584584472405713,0.06441348543819347,1.4,2.0,23.8,38.57183225168598,1.0,100.0,75.04309935101159
0.2606646702894135,0.32076700456906676,0.7079449481889908,0.06591052636838325,0.07189449090045377,0.07044650958602684,0.0683932445007597,0.06877151965592875,0.06770670350787061,1.4,2.0,23.8,43.933532971058646,1.0,100.0,78.26011978263519
0.2606646702894135,0.32076700456906676,0.7079449481889908,0.06591052636838325,0.07189449090045377,0.07044650958602684,0.0683932445007597,0.06877151965592875,0.06770670350787061,1.4,2.0,23.8,43.933532971058646,1.0,100.0,78.26011978263519
0.31332708470761655,0.2424595833498631,0.6657120367016814,0.06242468961838275,0.06981564543199402,0.06920988300497012,0.06422115516896644,0.0635033118212603,0.07262492158332294,2.0,2.0,28.0,45.75404166501369,1.0,100.0,81.45242499900822
0.31332708470761655,0.2424595833498631,0.6657120367016814,0.06242468961838275,0.06981564543199402,0.06920988300497012,0.06422115516896644,0.0635033118212603,0.07262492158332294,2.0,2.0,28.0,45.75404166501369,1.0,100.0,81.45242499900822
0.31294028626892223,0.27229776228788427,0.7164477643746089,0.07008566151650975,0.06579543488654217,0.07178830610256753,0.06460361375082076,0.07165725733508808,0.06754266528794656,2.0,2.0,28.0,42.77022377121157,1.0,100.0,79.66213426272694
0.31294028626892223,0.27229776228788427,0.7164477643746089,0.07008566151650975,0.06579543488654217,0.07178830610256753,0.06460361375082076,0.07165725733508808,0.06754266528794656,2.0,2.0,28.0,42.77022377121157,1.0,100.0,79.66213426272694
0.31906014516986037,0.27733022396930235,0.6626534288563334,0.0682311337744453,0.06957545781957282,0.06662652934100775,0.07080842387799129,0.06289860128618735,0.06802795380099225,2.0,2.0,28.0,42.26697760306976,1.0,100.0,79.36018656184186
0.31906014516986037,0.27733022396930235,0.6626534288563334,0.0682311337744453,0.06957545781957282,0.06662652934100775,0.07080842387799129,0.06289860128618735,0.06802795380099225,2.0,2.0,28.0,42.26697760306976,1.0,100.0,79.36018656184186
0.30588477678593357,0.28313268713219286,0.5721022391548249,0.06710679103048317,0.061479304743411706,0.06530693952730547,0.06559865330147967,0.07490428175247392,0.06593692696100639,2.0,2.0,28.0,41.68673128678071,1.0,100.0,79.01203877206842
0.30588477678593357,0.28313268713219286,0.5721022391548249,0.06710679103048317,0.061479304743411706,0.06530693952730547,0.06559865330147967,0.07490428175247392,0.06593692696100639,2.0,2.0,28.0,41.68673128678071,1.0,100.0,79.01203877206842
0.24527946545319068,0.3061235949611113,0.7770257548314766,0.06586657294269466,0.062484906954289876,0.06307904026601734,0.06270972813959609,0.06460577668474825,0.06801954103578704,1.4,2.0,23.8,45.472053454680925,1.0,100.0,79.18323207280855
0.24527946545319068,0.3061235949611113,0.7770257548314766,0.06586657294269466,0.062484906954289876,0.06307904026601734,0.06270972813959609,0.06460577668474825,0.06801954103578704,1.4,2.0,23.8,45.472053454680925,1.0,100.0,79.18323207280855
0.28646048306284977,0.274297504301958,0.7701883352904364,0.06510523135263485,0.06670547962132208,0.0677178020061005,0.06796437136140682,0.06570417616910296,0.07254255380474232,2.0,2.0,28.0,42.5702495698042,1.0,100.0,79.54214974188253
